id,phone_number,address
03624401X2,0362441202,"53 MONTAGU BAY RD CNR RIAWENA RD, MONTAGU BAY"
03626720X2,0362672408,"1701 CHANNEL HWY OS TELSTRA EXCHNGE, MARGATE"
03625302X2,0362535203,"4051 ARTHUR HWY NR SOMMERS BAY RD, MURDUNNA"
03625981X2,0362598157,"10366 HIGHLAND LAKES RD CNR JILLETT RD, BRNDM"
03623106X2,0362788621,"18 CREEK RD , NEW TOWN"
03627213X2,0362728619,"142 MAIN RD NR CRN AMY ST, MOONAH"
03623110X2,0362789086,"65 BELLEVUE PDE , NEW TOWN"
03623105X2,0362787645,"10 NEW TOWN RD CNR AUGUSTA RD, NEW TOWN"
03627801X2,0362782371,"105 MAIN RD NR HOPKINS ST, MOONAH"
03628820X2,0362882328,"8 KALLISTA ST CNR JUNEE RD, MAYDENA"
03627208X2,0362728019,"517 MAIN RD CNR MORRISS AVE, MONTROSE"
03633106X2,0363312835,"71 WELLINGTON ST NR ELIZABETH ST, LAUNCESTON"
03638221X9,0363821186,"6 GUNN PDE CNR LOW HEAD RD, LOW HEAD"
03632618X2,0363267334,"338 INVERMAY RD OS EXCHANGE, MOWBRAY"
02623001X1,0262303517,"47 BIDGES RD CAPITAL HOLIDAY PK, SUTTON"
02633223X1,0263321548,"SHOP 1N 40 WILLIAM ST AMARDA BATHURST SC, BATHURST"
03963937X2,0396392563,"257 SWANSTON ST , MELBOURNE"
08897211X2,0889721165,"22 KATHERINE TCE NR GILES ST, KTHRNE S"
08895349X2,0889531559,"58 HEAD ST O/S SHOPPING CENT, BRTLNG"
08897236X1,0889723127,"185 GILES ST WOMEN MEDICAL HSTL, KATHERINE"
02447810X2,0244781009,"1 WHARF ST , NELLIGEN"
08893207X1,0889327315,"15 TEMPLE TCE OASIS SHOPPING VIL, PALMERSTON"
08893201X1,0889327319,"15 TEMPLE TCE OASIS SHOPPING VIL, PALMERSTON"
03599570X2,0359957264,"1125 THOMPSONS RD MERINDA PK RWS, CRANBOURNE NORTH"
03528900X2,0352890201,"1 THE BOULEVARD  NR GREAT OCEAN RD, WYE RIVER"
02982416X2,0298240195,"146 MACQUARIE ST LIVERPOOL MALL, LIVERPOOL"
02658422X2,0265842325,"59 CLARENCE ST , PORT MACQUARIE"
02496709X2,0249675709,"130 UNIVERSITY DRV OPP 49 UNI DRV, CALLAGHAN"
08836222X2,0883623261,"110 THE PARADE  , NORWOOD"
08865910X2,0886591024,"1 BARRIER HWY O/S SERVICE STN, TEROWIE"
08865125X2,0886512764,"109 VICTORIA ST NR TORR ST, PETERBOROUGH"
08864861X2,0886486124,"18 ARDEN VALE RD , QUORN"
08865120X2,0886512018,"155 QUEEN ST , PETERBOROUGH"
08856450X2,0885645024,"22 MAIN ST ADJ PRIMARY SCHOOL, CAMBRAI"
08858667X2,0885866654,"25 MURTHO ST NR SIXTEENTH ST, RENMARK"
08857020X2,0885702209,"1 NILDOTTIE RD OPP ANZAC AVE, SWAN REACH"
08852821X2,0885282224,"61 MURRAY ST , STOCKPORT"
08856432X2,0885643386,"70 MURRAY ST , ANGASTON"
08858101X2,0885810594,"4 NORTH TCE NR MAIN ST, MOUNT MARY"
08852850X2,0885285226,"56 GILBERT ST , TARLEE"
08858380X2,0885838224,"1 DOWNER AVE CNR WILSON PDE, LYRUP"
08856480X2,0885648224,"8 STOTT HWY NR KEYNETON RD, KEYNETON"
08852540X2,0885254124,"31 ANNIE TCE O/S POST OFFICE, WASLEYS"
08859530X2,0885953166,"292 EIGHTH ST , RENMARK NORTH"
03947116X1,0394719752,"889 HIGH ST RESERVOIR RSW, RESERVOIR"
07381813X1,0738187317,"31 SPRINGFIELD LAKES BLV NR SUMMIT DRV, SPRINGFIELD LAKES"
08897923Y1,0889792407,"1 PATONGA STN , KAKADU"
02952906X2,0295295074,"29 CLAREVILLE AVE CNR RUSSELL AVE, SANDRINGHAM"
03938800X2,0393880480,"25 DAWSON ST RMIT BLDG 514 FOYE, BRUNSWICK"
07404161X2,0740416845,"0 FLORENCE ST CNR 98 MCLEOD ST, CAIRNS CTY"
03954304X1,0395433983,"0 CARINISH RD CLAYTON RWS, CLAYTON"
08898762Y2,0889876096,"8 MILYAKBURRA COMM BICKERTON ISLAND, MILYAKBURRA"
03930802X1,0393081374,"340 CRAIGIEBURN RD NR JAMAICA BLUE, CRAIGIEBURN"
02955032X2,0295503613,"0 HOLT ST NR KING ST, NEWTOWN"
08825825X2,0882585854,"0 AYFIELD RD NR BRIDGE RD, PARA HILLS WEST"
03643713X2,0364371400,"1 DIAL RD NR SOUTH RD, PENGUIN"
03626630X2,0362663208,"3417 HUON HWY , FRANKLIN"
03627226X2,0362729873,"19 CLYDESDALE AVE , GLENORCHY"
03628630X2,0362863237,"27 FRANKLIN PL , HAMILTON"
03629710X2,0362971103,"10 CHURCH ST OS POST OFFICE, GEEVESTON"
03638390X2,0363839106,"1760 GREENS BEACH RD O/S TENNIS COURT, GREENS BEACH"
03649110X2,0364911703,"1447 CLAUDE RD OS WILDERNESS VLGE, GOWRIE PARK"
07552404X2,0755241200,"19 SEXTON HILL DRV CNR TIERNEY TCE, BANORA POINT"
03979633X2,0397966223,"16 FUCHSIA CRT NR CRN NORFOLK DRV, NARRE WARREN"
08821235X2,0882126054,"361 KING WILLIAM ST NR CNR STURT ST, ADELAIDE"
08897231X2,0889723617,"14 GILES ST NR CNR FIRST ST, KATHERINE"
08975541X2,0897554300,"20 MONAGHANS WAY NR CAVES RD, ABBEY"
02982015X1,0298202439,"10 BROOKFIELD RD MINTO MARKETPLACE, MINTO"
03966319X2,0396636150,"196 RUSSELL ST NR LT BOURKE ST NE, MELBOURNE"
03562215X2,0356223510,"74 QUEEN ST , WARRAGUL"
03965402X2,0396541255,"95 BOURKE ST NR EXHIBITION ST, MELBOURNE"
07403920X2,0740392081,"1 GAMBURRA DRV CNR MARY PARKER DR, REDLYNCH"
02433443X2,0243345318,"349 THE ENTRANCE ROAD  , LONG JETTY"
02966235X2,0296627320,"112 ANZAC PDE , KENSINGTON"
08948107X2,0894814162,"RM  178 ST GEORGES TCE WIFI, PERTH"
08959225X2,0895922845,"17 ROCKINGHAM BEACH RD OPP CHURCHILL PARK, ROCKINGHAM"
08994920X2,0899492316,"2 ROSS ST OS SHOPPING CENTRE, EXMOUTH"
03973500X2,0397355653,"266 MAIN ST POST OFFICE, LILYDALE"
03542201X2,0354223027,"117 MOLLISON ST POST OFFICE, KYNETON"
08984430X2,0898443300,"46458 SOUTH COAST HWY NR CHESTER PASS RD, KING RIVER"
07467624X2,0746762186,"33570 NEWELL HWY ELANBE C/VAN PARK, BOGGABILLA"
07477160X2,0747716734,"26 MARINERS DRV BREAKWATER MARINA, TOWNSVILLE CITY"
02981807X2,0298181264,"95 CURTIS RD , BALMAIN"
03989940X2,0398993604,"1 CHURCHILL ST O&#X2F;S RAIL STAT, MONT ALBERT"
03978602X2,0397862119,"116 NEPEAN HWY OUTSIDE, SEAFORD"
02982239X2,0298224698,"0 ELIZABETH DRV ADJ 1-3 CARBONI ST, LIVERPOOL"
03577871X2,0357787235,"4 PHILLIP ST OUTSIDE, BONNIE DOON"
03626304X2,0362637104,"3 LYELL HWY OUTSIDE, GRANTON"
02975438X2,0297234905,"193 RAILWAY PDE NR ARTHUR ST, CABRAMATTA"
07339008X2,0733904150,"1245 LYTTON RD NR POPPY ST, HEMMANT"
07382103X1,0738211381,"0 HARBOURVIEW CRT QR CLEVELAND, CLEVELAND"
02656991X2,0265699200,"1 MAIN ST NR EUNGAI CREEK RD, EUNGAI CREEK"
03515510X2,0351552808,"661 ESPLANADE  OPP 661, LAKES ENTRANCE"
03514880X2,0351488780,"14 JAMIESON-LICOLA RD O/S POST OFFICE, LICOLA"
03515527X2,0351552720,"12 MIDDLE ST CNR PRINCES HWY, LAKES ENTRANCE"
03515531X2,0351553403,"1 ROWE ST ENTRCE C/V PARK, LAKES ENTRANCE"
03515711X2,0351571555,"636 LINDENOW-GLENALADALE RD NR GENERAL STORE, LINDENOW SOUTH"
03515513X2,0351551729,"0 ESPLANADE  OPP 271, LAKES ENTRANCE"
03515215X2,0351521506,"63 PRINCES HWY SERVICE RD , LUCKNOW"
03566209X2,0356624103,"0 MICHAEL PL OPP POST OFFICE, LEONGATHA"
03566420X2,0356642200,"HWY  1 KOALA DRV CRN STH GIPPSLAND, KOONWARRA"
03565801X2,0356581287,"1 RADOVICK ST CNR COMMERCIAL RD, KORUMBURRA"
03548620X2,0354862201,"7 LOCKINGTON RD NR ARCHIBALD ST, LOCKINGTON"
03542920X2,0354292213,"68 MAIN RD , LANCEFIELD"
08938943X2,0893898630,"83 WARATAH AVE , DALKEITH"
02981811X2,0298181920,"276 DARLING ST LOYALTY SQUARE, BALMAIN"
03930401X1,0393041200,"0 HARTINGTON ST GLENROY RWS, GLENROY"
02967300X2,0296734629,"30 DAY ST NR CARPENTER ST, COLYTON"
02426205X2,0242621352,"9 PRINCES HWY CNR WEROWI ST, DAPTO"
02428508X1,0242851469,"PLATFM 2 126 MURRAY RD CORRIMAL RLWY STN, CORRIMAL"
03956304X2,0395633304,"PLATFM 1 6 HAUGHTON RD OAKLEIGH RLWY STN, OAKLEIGH"
02667951X2,0266795513,"153 MT WARNING RD MT WARNING R/F PRK, MOUNT WARNING"
02494302X2,0249431254,"273 CHARLESTOWN RD CNR WILLIS ST, CHARLESTOWN"
02673760X2,0267376600,"7717 BRUXNER HWY CNR ALLISON ST, DRAKE VLGE"
02423410X2,0242341843,"18 BELINDA ST OS RAILWAY STATION, GERRINGONG"
02695305X2,0269532721,"114 WADE AVE OS HOSPITAL, LEETON"
03588460X2,0358846697,"5310 CONARGO RD OS CONARGO HOTEL, CONARGO"
03935013X2,0393502245,"169 DERBY ST , PASCOE VALE"
02926904X2,0292690661,"580 GEORGE ST NR WILMONT ST, SYDNEY"
08938514X2,0893855736,"23 BAY VIEW TCE O/S CLAREMONT QRTR, CLAREMONT"
07544882X2,0754488195,"15 MUDJIMBA ESP NR MUDJIMBA BCH RD, MUDJIMBA"
03983611X2,0398366097,"445 WHITEHORSE RD CNR IRAMOO ST, BALWYN"
03969980X2,0396995290,"31 BEACONSFIELD PDE , ALBERT PARK"
02974421X2,0297447491,"0 CLARENCE ST CNR BURWOOD RD, BURWOOD"
02931029X2,0293102664,"61 MCEVOY ST NEAR GEORGE ST, WATERLOO"
02989710X2,0298973158,"153 MERRYLANDS RD CNR PITT ST, MERRYLANDS"
03982609X2,0398262517,"199 TOORAK RD , SOUTH YARRA"
03937627X2,0393769321,"318 RACECOURSE RD , FLEMINGTON"
03937637X2,0393761873,"39 DOVER ST , FLEMINGTON"
07383905X2,0738399237,"108 KELVIN GROVE RD , KELVIN GROVE"
08833800X2,0883381904,"373 GLEN OSMOND RD NEAR QUEENS LA, GLEN OSMOND"
02936903X2,0293897025,"138 BONDI RD NEAR ANGLESEA ST, BONDI"
02936934X2,0293694974,"128 MACPHERSON ST NEAR YANKO AVE, BRONTE"
02938704X2,0293878119,"153 BRONTE RD OS POLICE STATION, WAVERLY"
03534132X2,0353413283,"403 WARRENHEIP ST O/S POST OFFICE, BUNINYONG"
07405524X2,0740552918,"411 KAMERUNGA RD O/S HOTEL, REDLYNCH"
02975433X2,0297230294,"204 BIRDWOOD RD CNR GEORGES CRS, GEORGES HALL"
02982006X2,0298202067,"91 BALLANTRAE DRV OS SHOPPING CENTRE, ST ANDREWS"
02982238X2,0298224696,"34 STOCKTON AVE OS MOOREBANK SHOPS, MOOREBANK"
02982251X2,0298224723,"1 REMEMBERANCE AVE RAILWAY STN PLTFM, WARWICK FARM"
02975606X2,NONE,"DETOX  376 PRAIRIE VALE RD FAIRFIELD HOSPITAL, PRAIRIEWOOD"
02982907X2,0298291210,"PLATFM 2 0 INGLEBURN RD INGLEBURN RAILWAY, INGLEBURN"
02982924X2,0298292456,"47 STANLEY ST CNR MEMORIAL AVE, INGLEBURN"
02974350X2,0297438264,"196 WALDRON RD OS HOTEL, CHESTER HILL"
02985822X2,0298584496,"294 NORTH RD NR BALACLAVA RD, EASTWOOD"
02987101X2,0298716965,"312 NORTH ROCKS RD NEAR PEMBURY AVE, NORTH ROCKS"
02931422X2,0293146432,"62 FRENCHMANS RD OPP ROSCREA AVE, RANDWICK"
08867520Y2,0886752424,"19 RAILWAY TCE CRN SHORT ST, COPLEY"
08867591X2,0886759925,"20 SOUTH TCE OPP TRADING POST, INNAMINCKA"
08867590X2,0886759906,"20 SOUTH TCE OPP TRADING POST, INNAMINCKA"
08867061Y2,0886706029,"LOT  56 FIFTH ST , OODNADATTA"
08897591X7,0889759995,"11 STUART ST ADJ DALY WATERS HO, DALY WATERS"
08897102Y2,0889710836,"65 BICENTENNIAL RD WARLPIRI TOWN CAMP, KATHERINE EAST"
08903795X2,0890379400,"3 MAINSBRIDGE ST NR LINK RD, LEINSTER"
08903712Y2,NONE,"4 GREAT CENTRAL RD TJUKAYIRLA R/HOUSE, LAKE WELLS"
08902402X2,0890242120,"5 GIMLET ST ORA BANDA INNE, ORA BANDA"
08902170X2,0890217512,"6 FORREST ST KALGOORLIE RAIL, KALGOORLIE"
08903793X2,0890379402,"6 MAINSBRIDGE ST IS SHOPPING CENTRE, LEINSTER"
08902102Y2,0890217680,"51 NHALPA DRV NINGA MIA COMMNTY, PRKSTN"
08907660X2,0890766110,"251 WHARTON ST ORLEANS CARVAN CPK, CONDINGUP"
08903710Y2,NONE,"500 SERPENTINE LAKES RD IIKURLKA ROADHOUSE, BEADELL"
08917600X2,NONE,"5 EIGHTY MILE BEACH RD 80 MILE BEACH C/P, EIGHTY MILE BEACH"
08917659X2,NONE,"5 EIGHTY MILE BEACH RD 80 MILE BEACH C/P, EIGHTY MILE BEACH"
08917651X1,NONE,"5 EIGHTY MILE BEACH RD 80 MILE BEACH C/P, EIGHTY MILE BEACH"
08919113X7,0891911588,"41 HEYTESBURY ST CNR 21 KUNAMARRA, DERBY"
08918800X2,0891881356,"901 DORADEEN RD NR MINE RD, TOM PRICE"
08962503X2,0896251209,"1 GABBEDY ST NR GRT EASTERN HWY, MECKERING"
08965170X2,0896517000,"4 GEORGE ST OPP MARAH ST, WATHEROO"
08984010X2,0898401000,"1 REST POINT RD I/S C/VAN PARK, BRK"
08982810X2,0898281040,"7 MOIR ST NR JOHN ST, BORDEN"
08984080X2,0898408000,"8 PEACEFUL BAY RD O/S SHOP, PEACEFUL BAY"
08982520X7,0898251022,"37 NORRISH ST OPP CROWDEN ST, TAMBELLUP"
08988050X2,0898805105,"114 WAVE ROCK ST I/S CVAN PK, HYDEN"
02963713X2,0296379309,"24 ALLEN ST NR HARRIS ST, HARRIS PARK"
08867112X2,0886710981,"4 BURGOYNE ST O/S UNIT 16, ROXBY DOWNS"
08867107X2,0886710403,"14 BURGOYNE ST O/S ROXBY VILLAGE, ROXBY DOWNS"
08867129X1,0886710112,"68 BURGOYNE ST CVAN PARK ENTRY, ROXBY DOWNS"
08867119X2,0886710305,"12 RICHARDSON PL O/S SHOP CENTRE, ROXBY DOWNS"
02486800X2,0248681032,"7390 ILLAWARRA HWY SUTTON FOREST INN, SUTTON FOREST"
03979105X2,0397917059,"30 WELLER ST CNR HEMMINGS ST, DANDENONG"
03514422X2,0351444502,"29 PETTIT DRV RAILWAY STATION, SALE"
03565940X2,0356594344,"12 SMITH RD CNR VICTORIA, LOCH"
03577780X2,0357778244,"12 BRIDGE ST , WOODS POINT"
08828716X2,0882871914,"0 MOUNTBATTEN SQ O/S MC DONALDS, ELIZABETH"
08828715X2,0882871518,"0 MOUNTBATTEN SQ O/S MC DONALDS, ELIZABETH"
08828002X2,0882807073,"0 BLACK TOP RD OPP BLK SMITHS INN, ONE TREE HILL"
08828904X2,0882890355,"0 SUNNYBROOK DRV O/S GLDN GRV H/C, WYNN VALE"
08852208X2,0885224854,"0 COWAN ST OPP HOTEL, GAWLER"
08852207X2,0885224396,"0 MURRAY ST O/S COLES, GAWLER"
08852213X2,0885221309,"0 TWENTY THIRD RD O/S GAWLER RWS, GAWLER SOUTH"
08838609X2,0883862424,"0 PROW DRV O/S CLINIC, SEAFORD MEADOWS"
08838606X2,0883863485,"0 GRAND BLV O/S LUNCH BAR, SEAFORD RISE"
08838603X2,0883861032,"2 VERNON CRS , MASLIN BEACH"
08829812X2,0882983309,"0 BROOKSIDE RD O/S CRVN PK OFFICE, FLAGSTAFF HILL"
08832212X2,0883228309,"0 REGENCY RD OPP MC DONALDS, HAPPY VALLEY"
08838407X2,0883844596,"0 ALEXANDER KELLY DRV NOARLUNGA CENTRE, NOARLUNGA CENTRE"
08838404X1,0883846143,"0 BURGESS DRV NOARLUNGA INTRCHNG, NOARLUNGA CENTRE"
08838405X1,0883841521,"0 BURGESS DRV NOARLUNGA INTRCHNG, NOARLUNGA CENTRE"
08838401X1,0883844098,"0 HANNAH RD OS NOARLUNGA HOUSE, NOARLUNGA CENTRE"
08855631X2,0885563156,"0 NORMAN RD NR SURFCB CAR PARK, ALDINGA BEACH"
08859830X2,0885983196,"0 ESSINGTON-LEWIS DRV RAPID BY CAMP GRND, RAPID BAY"
08859840X2,0885984024,"1 FINNISS VALE DRV O/S CARAVAN PARK, SECOND VALLEY"
08855201X1,0885525804,"19 BAY RD O/S CABIN PRK, VICTOR HARBOR"
08855205X2,0885522232,"2 FLINDERS PDE O/S  DSCVRY CNTR, VICTOR HARBOR"
08855371X2,0885537047,"44 TANGARA DRV O/S OYSTER FRM SHP, AMERICAN RIVER"
02922341X2,0292233352,"99 ELIZABETH ST CNR KING ST, SYDNEY"
08898710Y2,0889704944,"0 DHAMBALIYA (BREMER) IS GUTJANGAN COMMUNTY, EAST ARNHEM"
02447610X2,0244761327,"48 PRINCES HWY EASTS VAN VILLAGE, NAROOMA"
07477305X2,0747733637,"5 NEPTUNE RD , KIRWAN"
02961002X2,0296104404,"5 ANDERSON ST CNR 6 HAIG ST, MT PRITCHARD"
02982516X2,0298253182,"LOT 12 1 THE BOULEVARDE  HOLSWORTHY RWS, HOLSWORTHY"
02973100X1,0297312701,"LOT 12 1 THE BOULEVARDE  HOLSWORTHY RWS, HOLSWORTHY"
02975700X2,0297572054,"LVL 2 376 PRAIRIE VALE RD FAIRFIELD HOSPITAL, PRAIRIEWOOD"
02971612X2,0297990542,"0 NORTON ST CNR PROSPECT RD, SUMMER HILL"
02974636X2,0297462475,"SUBWAY  0 EVERTON RD STRATHFIELD RWS, STRATHFIELD"
03938754X2,0393874237,"611 NICHOLSON ST , CARLTON NORTH"
02876503X2,0287651032,"0 CABARITA RD CABARITA WHARF, CABARITA"
02971815X1,0297189413,"575 CANTERBURY RD CANTERBURY HOSPITL, CAMPSIE"
02971813X1,0297189407,"575 CANTERBURY RD CANTERBURY HOSPITL, CAMPSIE"
02997403X2,0299741027,"1141 BARRENJOEY RD PITTWATER RESERVE, PALM BEACH"
02997301X2,0299732405,"0 GRANDVIEW DRV ADJ 223 PLATEAU RD, BILG PLAT"
02997401Y2,0299741002,"LOT 8 9 ROSS SMITH PDE NR WHARF SHELTER, GREAT MACKEREL BEACH"
02941113X2,0294114898,"43 JOHNSON ST CNR ORCHARD RD, CHATSWOOD"
02996014X2,0299603573,"22 BRADY ST NR MILITARY RD, MOSMAN"
02992313X2,0299231674,"1 ENNIS RD UNDERPASS RWS, MILSONS POINT"
02943901X1,0294392381,"PLATFM 2 3 HERBERT ST ST LEONARDS RWS, ST LEONARDS"
02943900X1,0294391724,"PLATFM 3 3 HERBERT ST ST LEONARDS RWS, ST LEONARDS"
02946026X2,0294606154,"CNCRSE  3 HERBERT ST ST LEONARDS RWS, ST LEONARDS"
02946025X2,0294606153,"CNCRSE  3 HERBERT ST ST LEONARDS RWS, ST LEONARDS"
02988912X1,0298893463,"CNR  140 HERRING RD MACQUARIE UNI STN, MACQUARIE PARK"
02985819X2,0298584237,"9 DENISTONE RD RYDE HOSP OUTPAT'S, DENISTONE"
02986816X2,0298683163,"31 CHELTENHAM RD CHELTENHAM RWS, CHELTENHAM"
02998803X2,0299883134,"0 AULUBA RD NR KISSING PT RD, SOUTH TURRAMURRA"
02998301X2,0299830519,"1 WILLIAM ST O/S RAILWAY STN, TURRAMURRA"
02998901X2,0299898076,"2 ROMSEY ST CNR PACIFIC HWY, WAITARA"
02945606X2,0294563698,"E/SIDE LOT 466 BEROWRA WATERS RD FERRY WHARF EAST, BEROWRA WATERS"
02998500X2,0299859090,"90 PACIFIC HWY OPP KOWAN RD, MOONEY MOONEY"
02998001X2,0299806016,"74 RAILWAY ST PENNANT HILLS RWS, PENNANT HILLS"
02986818X2,0298685297,"PLATFM 1 35 LANGSTON PL EPPING RLWY STN, EPPING"
02955926X2,0295594766,"0 CRINAN ST CANTERBURY RD, HURLSTONE PARK"
02968755X2,0296870725,"0 ARGYLE ST ENTRY EASTRN CONC, PARRAMATTA"
02968754X2,0296870538,"0 ARGYLE ST ENTRY EASTRN CONC, PARRAMATTA"
02968308X2,0296832032,"0 THOMAS ST CNR MACARTHUR ST, PARRAMATTA"
02963014X2,0296307743,"2 CAMPBELL ST CNR WINDSOR RD, NORTHMEAD"
02968226X2,0296821164,"0 ST ANN ST CNR BURFORD ST, MERRYLANDS"
02989702X2,0298972352,"0 BERRY ST CLYDE RWS CNCRSE, CLYDE"
02968752X2,0296870937,"0 ARGYLE ST ENTRY WESTRN CONC, PARRAMATTA"
02968751X2,0296870781,"0 ARGYLE ST ENTRY WESTRN CONC, PARRAMATTA"
02989203X2,0298922509,"0 MILITARY RD OS RLWY STN ENTRY, GUILDFORD"
02989208X2,0298922564,"PLATFM 1 0 RAILWAY ST YENNORA RLWY STN, YENNORA"
02962908X1,NONE,"ENTRCE  0 GURAGURA ST KELLYVILLE STN, KELLYVILLE"
03942941X2,0394292837,"415 CHURCH ST NR SWAN ST, RICHMOND"
08898763Y2,0889876795,"12 MAMARIKA RD COUNCIL OFFICES, UMBAKUMBA"
08839803X2,0883982120,"31 OLD PRINCES HWY NR CLEGGETT RD, LITTLEHAMPTON"
08855940X2,0885594274,"4417 SOUTH COAST RD , VIVONNE BAY"
02439701X2,0243967932,"35 CANTON BEACH RD CNR HARGRAVES ST, TOUKLEY"
07549713X2,0754971255,"53 MARY ST NR WILLIAM ST, KILCOY"
02977111X2,0297712498,"162 PICNIC POINT RD ADJ 2 DORIS ST, PICNIC POINT"
02972501X2,0297290487,"2 BOYD ST NEAR, CABRAMATTA WEST"
02972406X2,0297260284,"107 JOHN ST NEAR, CABRAMATTA"
02972437X2,0297247825,"237 CANLEY VALE RD NEAR DERBY ST, CANLEY HEIGHTS"
02972504X2,0297251272,"338 HAMILTON RD NEAR, FAIRFIELD WEST"
02961001X2,0296102443,"39 MELBOURNE RD NEAR, ST JOHNS PARK"
08826811X2,0882684654,"53 LIBERTY GR , WOODVILLE GARDENS"
02931418X2,0293146249,"538 ANZAC PDE NEAR WALLACE ST, KINGSFORD"
08834010X2,0883402956,"8 ROYCE AVE , CROYDON PARK"
03979812X2,0397981902,"18 ISAAC RD CNR CURRAWONG ST, KEYSBOROUGH"
07404152X2,0740415689,"0 ESPLANADE  NR SHIELDS ST, CAIRNS CTY"
07403133X2,0740319679,"0 ESPLANADE  NR SHIELDS ST, CAIRNS CTY"
07405172X2,0740517896,"0 ESPLANADE  OPP 93 NR APLIN ST, CAIRNS CTY"
07404110X2,0740414215,"0 ESPLANADE  OPP 93 NR APLIN ST, CAIRNS CTY"
07405173X2,0740518092,"0 ESPLANADE  OUTSIDE NIGHT MARKET, CAIRNS CTY"
07405154X2,0740517148,"0 ESPLANADE  OUTSIDE NIGHT MARKET, CAIRNS CTY"
02432901X1,0243293249,"950 PACIFIC HWY LISAROW R/S, LISAROW"
03974502X2,0397452400,"810 DONNYBROOK RD NR DONNYBROOK R/S, DONNYBROOK"
07382201X2,0738222132,"382 MAIN RD NR WATERLOO ST, WELLINGTON POINT"
07553360X2,0755336117,"3175 NERANG MURWILLUMBAH RD O/S TWO PINES CAFE, NATURAL BRIDGE"
07495033X2,0749503859,"3 SEAVIEW DRV , ILBILBIE"
07465710X2,0746571102,"91 MANUKA ST NR CHIRNSIDE ST, WINTON"
07325709X1,0732570425,"PLATFM 3 2 JAMIESON ST QR RAILWAY, BOWEN HILLS"
02974936X2,0297492726,"157 WOODBURN RD OS STATION, BERALA"
08809113X2,0880911806,"14109 SILVER CITY HWY COOMBAH ROADHOUSE, SCOTIA"
02604106X2,0260412437,"652 DEAN ST , ALBURY"
02603621X2,0260362109,"110 ALBURY ST , HOLBROOK"
02603585X2,0260358510,"651 FEDERATION WAY OS HOTEL, COREEN"
02602300X2,0260231006,"486 DEAN ST , ALBURY"
02602509X2,0260253114,"342 UNION RD CNR PARKLAND CRES, LAVINGTON"
02602109X2,0260212632,"629 JONES ST OS SHOPS, ALBURY"
02694951X2,0269495281,"49 LAMPE ST SHOPPING CENTRE, TALBINGO"
03577340X2,0357734201,"6595 MAROONDAH HWY OS YARK GEN STORE, YARCK"
03544307X2,0354438623,"499 NAPIER ST NR PLUMRIDGE ST, WHITE HILLS"
02468402X2,0246841303,"29 REMEMBRANCE DRWY , YANDERRA"
02665831X1,0266583480,"5 TOORMINA RD S/C EAST AMENITIES, TOORMINA"
08827218X2,0882723165,"372 GOODWOOD RD AFTER LITTLE ST, CUMBERLAND PARK"
02668030X2,0266803338,"78 RAJAH RD O/S TAVERN, OCEAN SHORES"
03939711X2,0393972070,"76 RAILWAY CRS NR FORSTER ST, WILLIAMSTOWN"
02970805X2,0297083676,"0 FRANK ST CNR WATTLE ST, GREENACRE"
02972432X2,0297267602,"PLATFM 1 69 CHRISTINA RD LEIGHTONFIELD RWS, VILLAWOOD"
02972513X2,0297256260,"PLATFM 2 0 RAILWAY PDE CABRAMATTA RWS, CABRAMATTA"
02972523X2,0297257682,"2 JOHN ST NR CABRAMATTA RD W, CABRAMATTA"
02972514X2,0297256279,"0 SHORTLAND ST CNR LANSDOWNE RD, CANLEY VALE"
02964211X2,0296427651,"341 WATERLOO RD O/S SCHOOL, GREENACRE"
02971501X2,0297157328,"0 DEANE ST CNR BURWOOD RD, BURWOOD"
02971808X2,0297180590,"19 WONGA ST OPP WAIORA ST, CANTERBURY"
02971811X2,0297182306,"73 FIRST AVE NR CLARENCE ST, CAMPSIE"
02974010X2,0297404103,"91 CANARYS RD NR KING GEORGES RD, ROSELANDS"
02974026X2,0297404196,"0 ONEATA ST CNR HALDON, LAKEMBA"
02974007X2,0297404274,"0 ONEATA ST CNR HALDON, LAKEMBA"
02966521X2,0296659399,"376 ARDEN ST NR MALABAR RD, SOUTH COOGEE"
02969964X2,0296999209,"134 PITT ST NR ALBERT ST, REDFERN"
02966801X2,0296689195,"20 TORRES ST NR CAPT COOK DVE, KURNELL"
02963703X2,0296375145,"27 SHERWOOD RD OPP TODD ST, MERRYLANDS WEST"
02968101X2,0296812232,"342 BLAXCELL ST NR GUILFORD RD, SOUTH GRANVILLE"
02963735X2,0296375234,"20 MCFARLANE ST NR FINNS LANE, MERRYLANDS"
02965302X2,0296532764,"348 GALSTON RD NR ARCADIA RD, GALSTON"
02965201X2,0296522410,"3261 OLD NORTHERN RD NR SHORT ST, FOREST GLEN"
02965200X2,0296522411,"938 OLD NORTHERN RD NR POST OFFICE RD, GLENORIE"
02965102X2,0296513503,"642 OLD NORTHERN RD O/S POST OFFICE, DURAL DELIVERY CENTRE"
02925254X2,0292528208,"JCDBTH 1130 0 CIRCULAR QY OPP WHARF 2 ENTRY, SYDNEY"
02928331X2,0292831442,"118 ELIZABETH ST O/S ST JAMES RWS, SYDNEY"
02926147X2,0292615853,"JCDBTH 2032 1 ZOLNER CCT BELOW PIER ST O/P, SYDNEY"
