id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_CODE_2021,SA1_NAME_2021,SA2_CODE_2021,SA2_NAME_2021,SA3_CODE_2021,SA3_NAME_2021,SA4_CODE_2021,SA4_NAME_2021,RA_2011,RA_2016,RA_2021,RA_2021_NAME,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating,sed_code,sed_name
3780,2648,BOEILL CREEK,NSW,141.90794,-33.466819,WENTWORTH LPO,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-34.143333,142.12,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,3,3,13,Remote Australia,3,3,Farrer,55.8281860351563,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
3781,2648,CAL LAL,NSW,141.90794,-33.466819,WENTWORTH LPO,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-34.009287,141.113526,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,4,4,13,Remote Australia,6,6,Farrer,55.8281860351563,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
3782,2648,CURLWAA,NSW,141.90794,-33.466819,WENTWORTH LPO,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-34.1,141.966667,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,3,3,13,Remote Australia,5,5,Farrer,55.8281860351563,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
20598,2648,ELLERSLIE,NSW,142.0280067,-33.82419252,Wentworth,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-33.8329,142.025,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,4,4,13,Remote Australia,6,6,Farrer,42,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
20599,2648,MOORARA,NSW,142.6530287,-33.02877594,Wentworth,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-33.0289,142.653,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,4,4,13,Remote Australia,6,6,Farrer,66.6413345336914,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
3783,2648,MOURQUONG,NSW,141.90794,-33.466819,WENTWORTH LPO,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-34.138611,142.162778,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,3,3,13,Remote Australia,3,3,Farrer,55.8281860351563,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
3784,2648,PALINYEWAH,NSW,141.90794,-33.466819,WENTWORTH LPO,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-34.022947,141.8892644,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,4,4,13,Remote Australia,6,6,Farrer,55.8281860351563,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
20600,2648,PAN BAN,NSW,143.2073097,-33.05631458,Wentworth,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-33.0560378,143.2076486,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,4,4,13,Remote Australia,6,6,Farrer,55.8281860351563,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
20601,2648,PARA,NSW,142.0926084,-33.65296503,Wentworth,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-33.782,142.162,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,4,4,13,Remote Australia,6,6,Farrer,58.8858413696289,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
20602,2648,PINE CAMP,NSW,141.2234086,-33.67053259,Wentworth,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-33.6704,141.223,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,4,4,13,Remote Australia,6,6,Farrer,30.6281356811523,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
3785,2648,POMONA,NSW,141.90794,-33.466819,WENTWORTH LPO,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-34.022947,141.8892644,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,4,4,13,Remote Australia,6,6,Farrer,55.8281860351563,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
3786,2648,POONCARIE,NSW,141.90794,-33.466819,WENTWORTH LPO,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-33.383333,142.566667,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,4,4,13,Remote Australia,6,6,Farrer,55.8281860351563,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
20603,2648,RUFUS,NSW,141.3399533,-33.99434131,Wentworth,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-34.0493,141.099,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,4,4,13,Remote Australia,6,6,Farrer,55.8281860351563,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
3787,2648,RUFUS RIVER,NSW,141.90794,-33.466819,WENTWORTH LPO,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-34.0562651,141.2531944,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,4,4,13,Remote Australia,6,6,Farrer,55.8281860351563,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
20604,2648,SCOTIA,NSW,141.3075309,-33.27956077,Wentworth,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-32.9803593,141.6232997,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,4,4,13,Remote Australia,6,6,Farrer,55.8281860351563,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
3788,2648,WENTWORTH,NSW,141.90794,-33.466819,WENTWORTH LPO,Delivery Area,Updated 6-Feb-2020,10902,Lower Murray,109,Murray,R3,-33.9563004,141.9763143,10902117906,Wentworth (NSW),109021179,Wentworth-Balranald Region,11301,Griffith - Murrumbidgee (West),113,Riverina,4,4,13,Remote Australia,6,6,Farrer,55.8281860351563,V2,PHN107,Western NSW,Unincorporated NSW,19399,Parkes,Rural,10055,Murray
3789,2649,LAUREL HILL,NSW,148.091211,-35.608279,BATLOW LPO,Delivery Area,Updated 6-Feb-2020,11302,Tumut - Tumbarumba,113,Riverina,R3,-35.600278,148.093056,11302126205,Yarrangobilly,113021262,Tumut Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,Eden-Monaro,985.148986816406,N2,PHN110,Murrumbidgee,Snowy Valleys,17080,Eden-Monaro,Rural,10085,Wagga Wagga
3790,2649,NURENMERENMONG,NSW,148.091211,-35.608279,BATLOW LPO,Delivery Area,Updated 6-Feb-2020,11302,Tumut - Tumbarumba,113,Riverina,R3,-35.7694781,148.2715483,11302126205,Yarrangobilly,113021262,Tumut Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,Eden-Monaro,985.148986816406,N2,PHN110,Murrumbidgee,Snowy Valleys,17080,Eden-Monaro,Rural,10085,Wagga Wagga
3791,2650,ALFREDTOWN,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.15251,147.5301587,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3792,2650,ASHMONT,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.127128,147.332078,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,3,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3793,2650,BELFRAYDEN,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.116327,147.0534162,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3794,2650,BERRY JERRY,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-34.6970013,147.210594,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3795,2650,BIG SPRINGS,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.3065751,147.3588319,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3796,2650,BOMEN,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.075,147.416667,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,3,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3797,2650,BOOK BOOK,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.2443107,147.5199145,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3798,2650,BOOROOMA,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.074014,147.365425,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,3,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3799,2650,BORAMBOLA,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.1691416,147.6545305,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3800,2650,BOURKELANDS,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.154128,147.351078,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,3,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3801,2650,BRUCEDALE,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-34.9953787,147.4480263,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3802,2650,BULGARY,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.0124017,146.9757992,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3803,2650,BURRANDANA,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.413889,147.346944,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3804,2650,CARABOST,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.5843158,147.6828707,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3805,2650,CARTWRIGHTS HILL,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.069753,147.389575,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,3,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3806,2650,COLLINGULLIE,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.088611,147.128889,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3807,2650,COOKARDINIA,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.5761517,147.2543371,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3808,2650,COURSING PARK,NSW,147.376202,-35.07459,Wagga and Surrounding areas,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-34.9269,147.382,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3809,2650,CURRAWANANNA,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.0208889,147.067398,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3810,2650,CURRAWARNA,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.016667,147.066667,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
20605,2650,DHULURA,NSW,147.2980075,-35.01626243,Wagga and Surrounding areas,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.0233,147.343,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,3,Riverina,201.586822509766,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3811,2650,DOWNSIDE,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.0261247,147.374374,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3812,2650,EAST WAGGA WAGGA,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.1212,147.385467,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,3,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3813,2650,ESTELLA,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.0754836,147.3508627,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,3,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3814,2650,EUBERTA,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.0519838,147.2317576,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
20606,2650,EUNANOREENYA,NSW,147.4701477,-35.08301353,Wagga and Surrounding areas,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.065,147.468,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,208.264297485352,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3815,2650,EUNONOREENYA,NSW,147.376202,-35.07459,Wagga and Surrounding areas,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.065,147.468,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
20607,2650,GALORE,NSW,146.8276727,-34.98594374,Wagga and Surrounding areas,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-34.9862,146.81,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,Riverina,161.803283691406,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3816,2650,GELSTON PARK,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.2298085,147.3383482,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3817,2650,GLENFIELD PARK,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.136128,147.332078,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,3,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3818,2650,GOBBAGOMBALIN,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.0712235,147.3384415,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3819,2650,GREGADOO,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.2291668,147.387092,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3820,2650,HAREFIELD,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.0160858,147.4804053,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3821,2650,HILLGROVE,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.0431538,147.3552999,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3822,2650,KOORINGAL,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.135,147.376,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,3,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3823,2650,KYEAMBA,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.451002,147.5868988,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3824,2650,LAKE ALBERT,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.166,147.381,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,3,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3825,2650,LLOYD,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.1509869,147.3213992,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,3,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3826,2650,MAXWELL,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.2559691,147.3324395,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,5,5,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3827,2650,MOORONG,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.114067,147.315267,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,3,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
3828,2650,MOUNT AUSTIN,NSW,147.376202,-35.07459,WAGGA WAGGA DC,Delivery Area,Updated 6-Feb-2020,11303,Wagga Wagga,113,Riverina,R3,-35.136128,147.352078,11303127153,Gregadoo,113031271,Wagga Wagga Surrounds,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,2,2,12,Outer Regional Australia,3,3,Riverina,179,N2,PHN110,Murrumbidgee,Narrandera,15800,Riverina,Rural,10085,Wagga Wagga
